zip_code,City,State,Restaurant,Lat,Long_
38401,Columbia,TN,Hardee's,35.6355,-87.0159
38401,Columbia,TN,Hardee's,35.6173,-87.0651
38501,Cookeville,TN,Hardee's,36.1578,-85.5003
38501,Cookeville,TN,Hardee's,36.1391,-85.528
37317,Copperhill,TN,Hardee's,35.0243,-84.3884
38555,Crossville,TN,Hardee's,35.9582,-85.0422
38571,Crossville,TN,Hardee's,35.9644,-84.9815
37321,Dayton,TN,Hardee's,35.5089,-84.9991
37322,Decatur,TN,Hardee's,35.5109,-84.7943
37327,Dunlap,TN,Hardee's,35.3913,-85.3953
37643,Elizabethton,TN,Hardee's,36.3501,-82.2251
37650,Erwin,TN,Hardee's,36.1288,-82.426
37331,Etowah,TN,Hardee's,35.3245,-84.5328
37334,Fayetteville,TN,Hardee's,35.1422,-86.569
37064,Franklin,TN,Hardee's,35.9153,-86.8283
37064,Franklin,TN,Hardee's,35.905,-86.8751
37066,Gallatin,TN,Hardee's,36.3906,-86.4379
37072,Goodlettsville,TN,Hardee's,36.3216,-86.7048
37743,Greeneville,TN,Hardee's,36.1441,-82.848
37745,Greeneville,TN,Hardee's,36.1789,-82.7769
37748,Harriman,TN,Hardee's,35.9135,-84.582
37752,Harrogate,TN,Hardee's,36.5771,-83.6548
37076,Hermitage,TN,Hardee's,36.172,-86.6019
37343,Hixson,TN,Hardee's,35.145,-85.2248
38462,Hohenwald,TN,Hardee's,35.5506,-87.5414
38305,Jackson,TN,Hardee's,35.6734,-88.7495
38556,Jamestown,TN,Hardee's,36.4406,-84.9355
37347,Jasper,TN,Hardee's,35.0914,-85.5985
37760,Jefferson City,TN,Hardee's,36.039,-83.4441
37760,Jefferson City,TN,Hardee's,36.1253,-83.4706
37762,Jellico,TN,Hardee's,36.5825,-84.116
37601,Johnson City,TN,Hardee's,36.3548,-82.3823
37604,Johnson City,TN,Hardee's,36.3116,-82.3888
37659,Jonesborough,TN,Hardee's,36.3005,-82.4649
37660,Kingsport,TN,Hardee's,36.5495,-82.5235
37660,Kingsport,TN,Hardee's,36.5036,-82.559
37763,Kingston,TN,Hardee's,35.879,-84.5103
37912,Knoxville,TN,Hardee's,36.0072,-84.0252
37914,Knoxville,TN,Hardee's,36.0006,-83.8753
37918,Knoxville,TN,Hardee's,36.0246,-83.9238
37919,Knoxville,TN,Hardee's,35.908,-84.0133
37919,Knoxville,TN,Hardee's,35.9307,-84.0283
37920,Knoxville,TN,Hardee's,35.9439,-83.9112
37920,Knoxville,TN,Hardee's,35.913,-83.9554
37921,Knoxville,TN,Hardee's,35.966,-83.9348
37931,Knoxville,TN,Hardee's,35.9794,-84.1133
37934,Knoxville,TN,Hardee's,35.8939,-84.1736
37938,Knoxville,TN,Hardee's,36.0881,-83.9237
37766,La Follette,TN,Hardee's,36.3417,-84.168
37086,La Vergne,TN,Hardee's,36.0,-86.5965
37083,Lafayette,TN,Hardee's,36.5129,-86.0113
38464,Lawrenceburg,TN,Hardee's,35.2571,-87.3253
37087,Lebanon,TN,Hardee's,36.2118,-86.3158
37087,Lebanon,TN,Hardee's,36.1888,-86.2958
37771,Lenoir City,TN,Hardee's,35.8223,-84.2987
38570,Livingston,TN,Hardee's,36.3788,-85.3325
38469,Loretto,TN,Hardee's,35.0784,-87.4362
37774,Loudon,TN,Hardee's,35.7203,-84.3651
37354,Madisonville,TN,Hardee's,35.5114,-84.3733
37355,Manchester,TN,Hardee's,35.4748,-86.079
37801,Maryville,TN,Hardee's,35.7433,-83.9945
37801,Maryville,TN,Hardee's,35.7161,-84.0165
37804,Maryville,TN,Hardee's,35.7787,-83.9518
37804,Maryville,TN,Hardee's,35.755,-83.9518
37807,Maynardville,TN,Hardee's,36.2272,-83.8427
37110,McMinnville,TN,Hardee's,35.6827,-85.7792
37356,Monteagle,TN,Hardee's,35.2363,-85.8414
38574,Monterey,TN,Hardee's,36.1533,-85.2603
37813,Morristown,TN,Hardee's,36.2214,-83.2654
37813,Morristown,TN,Hardee's,36.1397,-83.2796
37814,Morristown,TN,Hardee's,36.1993,-83.341
37814,Morristown,TN,Hardee's,36.2339,-83.2865
37645,Mount Carmel,TN,Hardee's,36.5389,-82.6675
37122,Mount Juliet,TN,Hardee's,36.2312,-86.5104
37683,Mountain City,TN,Hardee's,36.4651,-81.802
37128,Murfreesboro,TN,Hardee's,35.8462,-86.4412
37129,Murfreesboro,TN,Hardee's,35.8562,-86.4035
37129,Murfreesboro,TN,Hardee's,35.8747,-86.3855
37130,Murfreesboro,TN,Hardee's,35.8493,-86.3639
37210,Nashville,TN,Hardee's,36.151,-86.7001
37211,Nashville,TN,Hardee's,36.0804,-86.7267
37821,Newport,TN,Hardee's,35.9513,-83.2002
37830,Oak Ridge,TN,Hardee's,36.0073,-84.261
37361,Ocoee,TN,Hardee's,35.1233,-84.7199
37138,Old Hickory,TN,Hardee's,36.2563,-86.6549
37840,Oliver Springs,TN,Hardee's,36.0355,-84.3296
37363,Ooltewah,TN,Hardee's,35.0847,-85.0633
38363,Parsons,TN,Hardee's,35.6558,-88.127
37863,Pigeon Forge,TN,Hardee's,35.7946,-83.5629
37686,Piney Flats,TN,Hardee's,36.433,-82.3091
37148,Portland,TN,Hardee's,36.5759,-86.5143
37849,Powell,TN,Hardee's,36.047,-84.0036
38478,Pulaski,TN,Hardee's,35.1936,-87.0148
37854,Rockwood,TN,Hardee's,35.8706,-84.6803
37857,Rogersville,TN,Hardee's,36.4157,-82.9917
37861,Rutledge,TN,Hardee's,36.2808,-83.5152
38372,Savannah,TN,Hardee's,35.2259,-88.2554
38375,Selmer,TN,Hardee's,35.1566,-88.579
37862,Sevierville,TN,Hardee's,35.8703,-83.5709
37862,Sevierville,TN,Hardee's,35.8442,-83.5708
37865,Seymour,TN,Hardee's,35.8725,-83.7596
37160,Shelbyville,TN,Hardee's,35.4886,-86.457
37166,Smithville,TN,Hardee's,35.9573,-85.8123
37167,Smyrna,TN,Hardee's,35.9679,-86.5218
37869,Sneedville,TN,Hardee's,36.5255,-83.2583
37379,Soddy Daisy,TN,Hardee's,35.2332,-85.2076
38583,Sparta,TN,Hardee's,35.9287,-85.4702
37381,Spring City,TN,Hardee's,35.6955,-84.8587
37172,Springfield,TN,Hardee's,36.4945,-86.8782
37874,Sweetwater,TN,Hardee's,35.5939,-84.4828
37879,Tazewell,TN,Hardee's,36.4699,-83.5508
37385,Tellico Plains,TN,Hardee's,35.3784,-84.3074
38382,Trenton,TN,Hardee's,35.9735,-88.9664
37388,Tullahoma,TN,Hardee's,35.3596,-86.2144
37388,Tullahoma,TN,Hardee's,35.3845,-86.2321
38261,Union City,TN,Hardee's,36.4141,-89.0756
37885,Vonore,TN,Hardee's,35.5916,-84.234
37887,Wartburg,TN,Hardee's,36.103,-84.5785
37186,Westmoreland,TN,Hardee's,36.5592,-86.2404
37188,White House,TN,Hardee's,36.4633,-86.6845
37397,Whitwell,TN,Hardee's,35.1896,-85.5253
37398,Winchester,TN,Hardee's,35.1998,-86.0951
37190,Woodbury,TN,Hardee's,35.8283,-86.0786
24210,Abingdon,VA,Hardee's,36.7009,-81.9743
24517,Altavista,VA,Hardee's,37.1147,-79.2818
24521,Amherst,VA,Hardee's,37.6159,-79.0719
23005,Ashland,VA,Hardee's,37.7593,-77.4717
24523,Bedford,VA,Hardee's,37.3334,-79.5191
24219,Big Stone Gap,VA,Hardee's,36.8696,-82.7716
24060,Blacksburg,VA,Hardee's,37.2317,-80.4331
24060,Blacksburg,VA,Hardee's,37.2178,-80.4015
23824,Blackstone,VA,Hardee's,37.0806,-77.9976
24605,Bluefield,VA,Hardee's,37.2421,-81.261
22812,Bridgewater,VA,Hardee's,38.3843,-78.9738
24201,Bristol,VA,Hardee's,36.6233,-82.1621
24201,Bristol,VA,Hardee's,36.5989,-82.2019
24416,Buena Vista,VA,Hardee's,37.7421,-79.3551
23310,Cape Charles,VA,Hardee's,37.2905,-75.9779
22901,Charlottesville,VA,Hardee's,38.0817,-78.4744
22902,Charlottesville,VA,Hardee's,38.0122,-78.5023
22911,Charlottesville,VA,Hardee's,38.0338,-78.4573
23924,Chase City,VA,Hardee's,36.7993,-78.4592
24531,Chatham,VA,Hardee's,36.7897,-79.3942
23320,Chesapeake,VA,Hardee's,36.7531,-76.2711
23320,Chesapeake,VA,Hardee's,36.7576,-76.2489
23322,Chesapeake,VA,Hardee's,36.6326,-76.208
23322,Chesapeake,VA,Hardee's,36.7146,-76.1846
23322,Chesapeake,VA,Hardee's,36.7174,-76.2842
23323,Chesapeake,VA,Hardee's,36.7716,-76.3442
23323,Chesapeake,VA,Hardee's,36.7922,-76.3292
23323,Chesapeake,VA,Hardee's,36.7403,-76.3441
23324,Chesapeake,VA,Hardee's,36.7862,-76.282
23831,Chester,VA,Hardee's,37.3563,-77.4136
23836,Chester,VA,Hardee's,37.3535,-77.3968
24073,Christiansburg,VA,Hardee's,37.1361,-80.3622
24073,Christiansburg,VA,Hardee's,37.1307,-80.4067
24073,Christiansburg,VA,Hardee's,37.1687,-80.4206
23927,Clarksville,VA,Hardee's,36.6213,-78.5631
24422,Clifton Forge,VA,Hardee's,37.8117,-79.8378
24228,Clintwood,VA,Hardee's,37.1624,-82.4472
24230,Coeburn,VA,Hardee's,36.9548,-82.4627
24078,Collinsville,VA,Hardee's,36.7201,-79.9131
23834,Colonial Heights,VA,Hardee's,37.2567,-77.4114
23834,Colonial Heights,VA,Hardee's,37.2588,-77.3987
24426,Covington,VA,Hardee's,37.7782,-79.9867
23930,Crewe,VA,Hardee's,37.174,-78.1244
24540,Danville,VA,Hardee's,36.6266,-79.4013
24540,Danville,VA,Hardee's,36.5808,-79.3428
24541,Danville,VA,Hardee's,36.5866,-79.4227
24541,Danville,VA,Hardee's,36.5675,-79.4322
24084,Dublin,VA,Hardee's,37.1086,-80.6939
24244,Duffield,VA,Hardee's,36.6982,-82.7985
23847,Emporia,VA,Hardee's,36.678,-77.5643
23350,Exmore,VA,Hardee's,37.5163,-75.8324
22406,Falmouth,VA,Hardee's,38.3448,-77.4986
24091,Floyd,VA,Hardee's,36.9121,-80.3161
23851,Franklin,VA,Hardee's,36.6781,-76.9211
22401,Fredericksburg,VA,Hardee's,38.31,-77.465
22408,Fredericksburg,VA,Hardee's,38.2562,-77.4977
24333,Galax,VA,Hardee's,36.665,-80.926
24251,Gate City,VA,Hardee's,36.6387,-82.5751
23061,Gloucester,VA,Hardee's,37.3932,-76.5281
22942,Gordonsville,VA,Hardee's,38.1423,-78.1899
23692,Grafton,VA,Hardee's,37.1591,-76.4628
24614,Grundy,VA,Hardee's,37.2829,-82.1133
24558,Halifax,VA,Hardee's,36.7606,-78.9279
23605,Hampton,VA,Hardee's,37.0206,-76.4383
23661,Hampton,VA,Hardee's,37.0072,-76.4022
23663,Hampton,VA,Hardee's,37.0166,-76.3252
23666,Hampton,VA,Hardee's,37.0427,-76.4281
23666,Hampton,VA,Hardee's,37.0795,-76.3859
23669,Hampton,VA,Hardee's,37.0436,-76.3423
22801,Harrisonburg,VA,Hardee's,38.4406,-78.8575
22801,Harrisonburg,VA,Hardee's,38.433,-78.9006
23072,Hayes,VA,Hardee's,37.275,-76.4994
23075,Highland Springs,VA,Hardee's,37.5383,-77.32
24343,Hillsville,VA,Hardee's,36.7632,-80.7348
23860,Hopewell,VA,Hardee's,37.3063,-77.2902
23860,Hopewell,VA,Hardee's,37.2826,-77.3041
23868,Lawrenceville,VA,Hardee's,36.7542,-77.8511
24266,Lebanon,VA,Hardee's,36.8938,-82.0707
24450,Lexington,VA,Hardee's,37.7737,-79.4318
23093,Louisa,VA,Hardee's,38.0207,-77.996
22835,Luray,VA,Hardee's,38.6655,-78.4499
24501,Lynchburg,VA,Hardee's,37.4124,-79.1729
24502,Lynchburg,VA,Hardee's,37.3442,-79.235
24502,Lynchburg,VA,Hardee's,37.3605,-79.1715
24572,Madison Heights,VA,Hardee's,37.4593,-79.114
20111,Manassas Park,VA,Hardee's,38.7716,-77.4528
24354,Marion,VA,Hardee's,36.8205,-81.5487
24112,Martinsville,VA,Hardee's,36.688,-79.8629
24112,Martinsville,VA,Hardee's,36.6831,-79.8765
23109,Mathews,VA,Hardee's,37.4282,-76.3373
23112,Midlothian,VA,Hardee's,37.4082,-77.656
23112,Midlothian,VA,Hardee's,37.443,-77.584
23601,Newport News,VA,Hardee's,37.0561,-76.464
23601,Newport News,VA,Hardee's,37.0449,-76.4734
23608,Newport News,VA,Hardee's,37.1302,-76.5346
23502,Norfolk,VA,Hardee's,36.8666,-76.2365
23505,Norfolk,VA,Hardee's,36.9117,-76.2553
23505,Norfolk,VA,Hardee's,36.9293,-76.3181
23517,Norfolk,VA,Hardee's,36.869,-76.2922
23518,Norfolk,VA,Hardee's,36.915,-76.2204
23523,Norfolk,VA,Hardee's,36.8364,-76.2639
24273,Norton,VA,Hardee's,36.9409,-82.627
23418,Onley,VA,Hardee's,37.683,-75.7049
22960,Orange,VA,Hardee's,38.249,-78.113
24134,Pearisburg,VA,Hardee's,37.3315,-80.742
24277,Pennington Gap,VA,Hardee's,36.7613,-83.0205
23803,Petersburg,VA,Hardee's,37.203,-77.4611
23803,Petersburg,VA,Hardee's,37.2158,-77.3662
23805,Petersburg,VA,Hardee's,37.2063,-77.3834
23701,Portsmouth,VA,Hardee's,36.8196,-76.3811
23703,Portsmouth,VA,Hardee's,36.861,-76.3958
23704,Portsmouth,VA,Hardee's,36.837,-76.3078
24301,Pulaski,VA,Hardee's,37.0484,-80.7596
24141,Radford,VA,Hardee's,37.146,-80.5845
24641,Richlands,VA,Hardee's,37.0983,-81.8043
23223,Richmond,VA,Hardee's,37.5776,-77.3953
23225,Richmond,VA,Hardee's,37.5383,-77.5208
23227,Richmond,VA,Hardee's,37.6355,-77.459
23228,Richmond,VA,Hardee's,37.6138,-77.4702
23228,Richmond,VA,Hardee's,37.6329,-77.5067
23229,Richmond,VA,Hardee's,37.6031,-77.5639
23230,Richmond,VA,Hardee's,37.5848,-77.497
23230,Richmond,VA,Hardee's,37.5635,-77.4692
23231,Richmond,VA,Hardee's,37.5198,-77.3508
23234,Richmond,VA,Hardee's,37.4603,-77.4421
23235,Richmond,VA,Hardee's,37.4979,-77.5425
23235,Richmond,VA,Hardee's,37.5059,-77.6025
24148,Ridgeway,VA,Hardee's,36.6308,-79.8595
24012,Roanoke,VA,Hardee's,37.3063,-79.9316
24012,Roanoke,VA,Hardee's,37.2905,-79.9095
24012,Roanoke,VA,Hardee's,37.3109,-79.95
24013,Roanoke,VA,Hardee's,37.269,-79.929
24017,Roanoke,VA,Hardee's,37.3047,-79.9799
24017,Roanoke,VA,Hardee's,37.313,-80.0064
24018,Roanoke,VA,Hardee's,37.2353,-80.0052
24018,Roanoke,VA,Hardee's,37.2247,-79.9827
24019,Roanoke,VA,Hardee's,37.3477,-79.9526
24151,Rocky Mount,VA,Hardee's,37.0027,-79.8817
24588,Rustburg,VA,Hardee's,37.2774,-79.0996
24283,St. Paul,VA,Hardee's,36.9299,-82.3376
24153,Salem,VA,Hardee's,37.2878,-80.093
24153,Salem,VA,Hardee's,37.298,-80.0291
24153,Salem,VA,Hardee's,37.2757,-80.0368
23149,Saluda,VA,Hardee's,37.5907,-76.5949
23430,Smithfield,VA,Hardee's,36.9566,-76.6037
24592,South Boston,VA,Hardee's,36.7026,-78.906
24592,South Boston,VA,Hardee's,36.6873,-78.8997
23970,South Hill,VA,Hardee's,36.7178,-78.1168
22553,Spotsylvania,VA,Hardee's,38.2342,-77.558
22556,Stafford,VA,Hardee's,38.4711,-77.413
24168,Stanleytown,VA,Hardee's,36.7391,-79.9425
24401,Staunton,VA,Hardee's,38.1525,-79.0739
24171,Stuart,VA,Hardee's,36.637,-80.2702
24477,Stuarts Draft,VA,Hardee's,38.033,-79.0399
23434,Suffolk,VA,Hardee's,36.7322,-76.5984
23434,Suffolk,VA,Hardee's,36.7597,-76.5873
23434,Suffolk,VA,Hardee's,36.7383,-76.592
24651,Tazewell,VA,Hardee's,37.132,-81.492
22853,Timberville,VA,Hardee's,38.6279,-78.7788
24175,Troutville,VA,Hardee's,37.3862,-79.9028
24482,Verona,VA,Hardee's,38.1846,-78.9233
23452,Virginia Beach,VA,Hardee's,36.8197,-76.121
23452,Virginia Beach,VA,Hardee's,36.842,-76.0889
23453,Virginia Beach,VA,Hardee's,36.795,-76.1177
23454,Virginia Beach,VA,Hardee's,36.7892,-75.9973
23454,Virginia Beach,VA,Hardee's,36.876,-76.0395
23454,Virginia Beach,VA,Hardee's,36.8421,-76.0471
23455,Virginia Beach,VA,Hardee's,36.8625,-76.1325
23455,Virginia Beach,VA,Hardee's,36.8838,-76.1834
23462,Virginia Beach,VA,Hardee's,36.8445,-76.1522
23464,Virginia Beach,VA,Hardee's,36.8118,-76.2047
23464,Virginia Beach,VA,Hardee's,36.8153,-76.1642
22572,Warsaw,VA,Hardee's,37.9613,-76.7764
23890,Waverly,VA,Hardee's,37.0315,-77.0862
22980,Waynesboro,VA,Hardee's,38.0722,-78.9003
23181,West Point,VA,Hardee's,37.5369,-76.8
23185,Williamsburg,VA,Hardee's,37.2726,-76.6806
23188,Williamsburg,VA,Hardee's,37.3404,-76.7543
24293,Wise,VA,Hardee's,36.9796,-82.584
22664,Woodstock,VA,Hardee's,38.8698,-78.5228
24382,Wytheville,VA,Hardee's,36.9523,-81.0729
23693,Yorktown,VA,Hardee's,37.1164,-76.4639
54001,Amery,WI,Hardee's,45.3065,-92.3623
54409,Antigo,WI,Hardee's,45.1422,-89.1524
54911,Appleton,WI,Hardee's,44.2947,-88.3756
54806,Ashland,WI,Hardee's,46.5883,-90.893
54002,Baldwin,WI,Hardee's,44.9419,-92.3738
54615,Black River Falls,WI,Hardee's,44.3038,-90.8441
54724,Bloomer,WI,Hardee's,45.0992,-91.5007
54421,Colby,WI,Hardee's,44.9287,-90.3152
53018,Delafield,WI,Hardee's,43.0479,-88.3915
53533,Dodgeville,WI,Hardee's,42.9746,-90.133
54701,Eau Claire,WI,Hardee's,44.7933,-91.5092
54701,Eau Claire,WI,Hardee's,44.8072,-91.471
54703,Eau Claire,WI,Hardee's,44.8494,-91.4746
53809,Fennimore,WI,Hardee's,42.986,-90.6554
54935,Fond Du Lac,WI,Hardee's,43.7531,-88.4504
54935,Fond Du Lac,WI,Hardee's,43.7844,-88.4734
54303,Green Bay,WI,Hardee's,44.5235,-88.1002
54304,Green Bay,WI,Hardee's,44.4748,-88.0751
54304,Green Bay,WI,Hardee's,44.5053,-88.0694
54311,Green Bay,WI,Hardee's,44.4655,-87.9481
54843,Hayward,WI,Hardee's,46.0144,-91.4865
53545,Janesville,WI,Hardee's,42.7189,-88.9949
53545,Janesville,WI,Hardee's,42.679,-89.0026
54130,Kaukauna,WI,Hardee's,44.2599,-88.2737
54601,La Crosse,WI,Hardee's,43.7725,-91.2174
54603,La Crosse,WI,Hardee's,43.8417,-91.2485
53704,Madison,WI,Hardee's,43.1315,-89.3
54449,Marshfield,WI,Hardee's,44.6534,-90.1827
54451,Medford,WI,Hardee's,45.1388,-90.3331
54452,Merrill,WI,Hardee's,45.1829,-89.6829
53562,Middleton,WI,Hardee's,43.1103,-89.5095
54548,Minocqua,WI,Hardee's,45.8754,-89.7868
54956,Neenah,WI,Hardee's,44.1751,-88.4848
54456,Neillsville,WI,Hardee's,44.5526,-90.5956
54153,Oconto,WI,Hardee's,44.8923,-87.8843
54963,Omro,WI,Hardee's,44.0393,-88.7405
54901,Oshkosh,WI,Hardee's,44.0205,-88.543
54902,Oshkosh,WI,Hardee's,43.9943,-88.5789
54758,Osseo,WI,Hardee's,44.5791,-91.2021
54552,Park Falls,WI,Hardee's,45.9262,-90.4513
53821,Prairie Du Chien,WI,Hardee's,43.0397,-91.1394
54162,Pulaski,WI,Hardee's,44.6641,-88.2308
53406,Racine,WI,Hardee's,42.7177,-87.8463
54501,Rhinelander,WI,Hardee's,45.6335,-89.3811
54868,Rice Lake,WI,Hardee's,45.4822,-91.7335
54474,Rothschild,WI,Hardee's,44.8979,-89.6123
53235,St. Francis,WI,Hardee's,42.9593,-87.879
54166,Shawano,WI,Hardee's,44.7819,-88.5857
53081,Sheboygan,WI,Hardee's,43.7507,-87.7481
53083,Sheboygan,WI,Hardee's,43.7943,-87.7652
54481,Stevens Point,WI,Hardee's,44.5294,-89.5747
54481,Stevens Point,WI,Hardee's,44.5051,-89.5674
54235,Sturgeon Bay,WI,Hardee's,44.842,-87.371
53177,Sturtevant,WI,Hardee's,42.6978,-87.8933
54880,Superior,WI,Hardee's,46.7205,-92.0997
53089,Sussex,WI,Hardee's,43.133,-88.2094
53094,Watertown,WI,Hardee's,43.1934,-88.7177
53188,Waukesha,WI,Hardee's,43.014,-88.2306
54981,Waupaca,WI,Hardee's,44.3581,-89.0963
54401,Wausau,WI,Hardee's,44.9574,-89.6681
54494,Wisconsin Rapids,WI,Hardee's,44.3781,-89.817
25504,Barboursville,WV,Hardee's,38.4127,-82.3135
25813,Beaver,WV,Hardee's,37.7694,-81.0669
25801,Beckley,WV,Hardee's,37.7929,-81.2159
25801,Beckley,WV,Hardee's,37.8046,-81.1835
25302,Big Chimney,WV,Hardee's,38.4061,-81.5393
24701,Bluefield,WV,Hardee's,37.265,-81.2349
25506,Branchland,WV,Hardee's,38.2661,-82.2063
26330,Bridgeport,WV,Hardee's,39.285,-80.2519
26201,Buckhannon,WV,Hardee's,38.9791,-80.2246
25508,Chapmanville,WV,Hardee's,37.9463,-82.0371
25302,Charleston,WV,Hardee's,38.3612,-81.6228
26301,Clarksburg,WV,Hardee's,39.2728,-80.3223
26241,Elkins,WV,Hardee's,38.9228,-79.8435
26554,Fairmont,WV,Hardee's,39.4504,-80.175
25621,Gilbert,WV,Hardee's,37.6141,-81.8668
25704,Huntington,WV,Hardee's,38.4115,-82.485
25526,Hurricane,WV,Hardee's,38.4485,-81.94
26537,Kingwood,WV,Hardee's,39.4699,-79.6738
24901,Lewisburg,WV,Hardee's,37.8136,-80.431
25635,Man,WV,Hardee's,37.73,-81.8616
25315,Marmet,WV,Hardee's,38.239,-81.5572
26836,Moorefield,WV,Hardee's,39.0519,-78.9745
26505,Morgantown,WV,Hardee's,39.6249,-79.9248
26505,Morgantown,WV,Hardee's,39.6579,-79.9623
24870,Oceana,WV,Hardee's,37.7112,-81.6032
26101,Parkersburg,WV,Hardee's,39.233,-81.5415
26101,Parkersburg,WV,Hardee's,39.2648,-81.5372
26104,Parkersburg,WV,Hardee's,39.2923,-81.5261
26416,Philippi,WV,Hardee's,39.1495,-80.0366
24740,Princeton,WV,Hardee's,37.3609,-81.0552
24740,Princeton,WV,Hardee's,37.3612,-81.099
25962,Rainelle,WV,Hardee's,37.969,-80.7657
25921,Sophia,WV,Hardee's,37.7075,-81.2508
25303,South Charleston,WV,Hardee's,38.3675,-81.6864
26651,Summersville,WV,Hardee's,38.2839,-80.8446
26105,Vienna,WV,Hardee's,39.3242,-81.5503
26452,Weston,WV,Hardee's,39.0469,-80.4977
26003,Wheeling,WV,Hardee's,40.0769,-80.6952
24986,White Sulphur Springs,WV,Hardee's,37.8002,-80.291
82834,Buffalo,WY,Hardee's,44.3543,-106.694
82601,Casper,WY,Hardee's,42.8493,-106.336
82609,Casper,WY,Hardee's,42.8501,-106.271
82001,Cheyenne,WY,Hardee's,41.1338,-104.813
82716,Gillette,WY,Hardee's,44.293,-105.495
82072,Laramie,WY,Hardee's,41.3153,-105.593
